2.586516988310038068e-01,-5.607454590334670641e+00
-3.112878150223143958e+00,-3.342860779282196049e+00
5.882927335707632821e+00,4.215268767108215187e+00
1.400807675179928991e+00,6.485570787649144187e+00
6.677309180938370003e-01,-1.262539663832602299e+00
6.094101122305991325e+00,6.613088962990184783e+00
-8.130681707958954618e+00,-1.406751083917010980e+01
-7.289619357646983655e-01,-8.280719587859586284e+00
-2.579347735749292880e+00,3.887135458222043649e+00
6.419573934074787047e+00,1.972405639950287393e+00
-2.141521639904242935e+00,-1.555115959353901012e+00
-7.811247914885668941e-02,3.297282032766380766e+00
-8.155674785775291369e+00,-1.408184265838882965e+01
9.669857202041225452e-01,3.930625781651000406e-01
-5.446424360161521427e+00,-1.100392362617490738e+00
3.916169193282387440e+00,1.802048678137363247e+00
-9.259651058015577751e-01,-1.278386068693399213e+00
-4.032424671389191140e+00,8.992126716495130623e+00
-8.123775922874565403e-01,-3.826043612839136188e+00
2.786205095321389713e+00,-5.019190897709176202e-02
-5.367467716300129421e-01,-3.455765385693494895e+00
4.255506812308650133e+00,-1.924189673710999943e-02
9.777623852543694261e-01,-4.288558712126400607e+00
5.411901492966648686e-01,-7.291522464523714220e+00
-6.539048915323728561e-01,2.544046913626987205e+00
1.540603485533939221e+00,3.662150487741839378e+00
7.757960862840914018e+00,6.704348949723683226e+00
4.629793812474215287e+00,4.438310962650409697e-01
8.016301753231209304e+00,8.848475480724134812e+00
-8.036934711972127943e+00,-1.398748132417346923e+01
-4.101789402281225350e+00,7.222078486140637743e+00
-5.669551518637424792e+00,-5.598322801842754437e+00
3.135378460355523700e+00,-5.427586808720461065e+00
3.025574723782849529e-01,-2.292763755271495008e+00
-4.089206418890024786e+00,-1.134887470477143223e+00
-3.160278270723044236e-01,-2.341950483696079832e+00
2.049844581570829494e+00,-9.051517384523329046e-02
-8.397675537389962530e-01,-1.627339486979045402e+00
-6.354209872154910954e+00,5.405374173035782270e+00
-4.311386520388280630e+00,-4.333704307798237565e+00
1.474992185326967631e+00,4.540316181759386893e+00
-8.171935437915539779e+00,-1.410389419525432331e+01
-3.608536300872813296e-01,-2.748553591424450993e+00
-3.877802247511481060e+00,-6.545522728893089059e+00
-3.089664748023258078e-01,-6.542185895556309472e-01
5.752026786340487696e+00,6.140874601858625326e+00
-1.001246640064078708e+00,3.696177396468687704e+00
-1.459982062651927981e+00,-4.919640600685193377e+00
-3.408428076682504804e-01,3.575489159468439926e+00
-1.995518461996529824e+00,-9.626227644698161612e+00
-1.414105065831208208e+00,3.161878160855483011e-01
5.021918669972825988e+00,4.286373891762240262e+00
-3.318768747507375494e+00,-5.040557398845442627e+00
-2.796442310865155267e+00,-5.114478559835661464e+00
2.821171040922193729e+00,-5.544308612367101485e-01
-2.354357237653159185e+00,-9.666755772575091887e-01
1.163546189761905270e+00,-6.639162549786496115e+00
-3.148867798923199679e+00,-6.099612395970139822e+00
2.559596207794089029e+00,8.481452323020260309e+00
-3.733372772826850206e+00,3.340646303258406391e+00
2.077616591558907544e+00,8.969818977881351074e+00
-1.521331473426853487e+00,1.218427511851497691e+01
-4.372984507302057011e+00,5.300274877393815309e+00
1.074481441613368116e+00,5.945441312518572552e+00
7.790955713982534725e-01,6.147426824786487165e-01
-1.913766160025835772e+00,-1.682740030434942824e+01
1.080402794244017084e+00,-6.184184590189103048e+00
9.781342493067959887e-02,2.476885695647900398e+00
-3.103583911740503076e+00,4.298289439550448954e-01
4.154134567208351392e+00,-3.050906464232000292e+00
3.047903375166399198e-01,-5.515533609217757594e+00
-4.472846175643951927e-01,-5.464253649360048648e+00
8.085820429532125653e-01,-2.638478852201117109e-01
2.159258233394973470e+00,5.842893997189404498e-01
-1.896884350981860701e+00,-1.238019060201813515e+00
2.553027466936894641e+00,3.633243601280042312e-01
-1.385001419372666742e-01,-9.953476311179952907e-01
2.160664966212104687e-01,-6.402707688882933290e+00
2.627381170165723923e+00,-4.881381834456089308e+00
5.820491419593581739e+00,-1.054171868776435650e+00
2.632398480872217394e+00,2.073608790000460722e+00
3.808066114592953411e-01,1.014342107394124959e+01
-6.436183188334800853e-01,8.070033527225540793e-01
-5.758968580541082849e-01,-6.698744635449831009e+00
-1.656005980893528129e+00,-3.469888495561185282e-01
-4.314497537525029180e+00,-6.419544773486651756e+00
2.483263154523495775e+00,9.959533551499035298e+00
-5.826938803234349429e-01,-2.244734357271127856e-01
-5.170816078170238361e-01,-3.687042508532825558e+00
-3.039224057474523732e+00,5.362462831815792086e+00
-1.542740335102573246e+00,-6.330455775932658291e+00
5.695591292742230749e+00,6.539132064865990301e+00
1.610409950320107475e+00,8.552042817661338336e-01
-3.843684937464063811e+00,-2.037587740368169253e+00
-2.300911156538441915e+00,-6.895625612630041701e+00
-9.121058997050702777e-01,-4.632446575063261740e+00
1.292862347048033822e+00,-1.318081481923725873e+00
-3.088178520341685385e+00,-6.488739457474118622e-01
4.110702354364810240e+00,8.396077395445884051e+00
-2.925532992147593436e+00,-8.711259854628085053e-01
-2.600092479210202256e+00,-7.347640961931047876e+00
-2.418150458244231693e+00,5.220938873471187236e+00
-5.400590564706710062e+00,-4.912241528457280459e+00
-9.746795912671790685e-01,-1.699896195728355819e+00
1.669948354409353630e+00,4.240971435780458876e+00
7.323463851479876219e+00,4.884627797851288644e-01
-6.763490828149789635e-01,4.182098845617790439e-01
-1.429696424471953442e+00,7.581697310034186899e+00
3.557725218675315548e-01,-3.096186323272419827e+00
1.704927771330906561e+00,-6.379491422496886832e-01
4.353652139717273606e+00,4.962396694533412145e+00
1.463122644118588500e+00,7.346263468383606110e+00
-2.291686183394148202e+00,-1.009418390294175794e+01
-2.080128142825304671e+00,-3.708991063530599153e+00
-5.131471884637013758e+00,3.834609417349778671e+00
-1.224882675449536329e+00,-3.494884421829456578e+00
-1.279229835256850134e-01,1.122793375657593806e+01
-6.936488362911445549e+00,4.568506190975496928e+00
-3.954404091186459080e+00,-3.619821009327205630e+00
-8.676513365633167219e-01,-6.272366742596002354e+00
-2.073450310483861081e+00,8.301160505743059304e+00
2.494756697937559053e+00,6.074716519795074099e+00
-5.250952839460730104e+00,3.072439744519681604e+00
-3.931512252183800182e+00,-4.676007747496178979e+00
-3.422982623000054403e+00,6.970949953409507627e-01
2.229863748937240153e+00,-1.100448361652556661e+00
2.518811825216413336e+00,1.164004769808024342e+01
1.368781199772838297e+00,9.039509821487618169e+00
-2.110875690511432978e+00,3.718106644217798795e+00
-6.174690897995991357e+00,3.926212131206618050e+00
-1.258605674901603688e+00,-6.120785984056435147e+00
2.383454576777633172e+00,4.380168602230346542e-01
-3.134605228905362750e+00,8.630274796195092080e+00
3.677931874811158353e-01,-3.959657953671652741e+00
2.936371079155166708e-01,-6.363644092085730009e+00
-2.484970170554161584e+00,-2.991801498032288009e+00
1.350531578983047432e+00,1.346863904485880781e+00
7.263795871877655186e-01,-4.720112339849919181e+00
-1.233694969135293862e+00,-4.372898647362829294e+00
-1.234803403428416102e-01,-5.484606621827159856e+00
-3.492770834246829548e+00,4.041802442529085937e+00
8.690601437497341708e-01,-5.496913102676029617e+00
-2.205439604759416472e+00,5.678334029499313651e+00
7.510900017860524969e+00,2.062006576950779824e+00
-6.725334626079011890e+00,2.823684880821743626e+00
4.365693536274782294e-01,-5.775949865307148379e+00
-8.291806660468061807e-01,-2.409097851219720976e+00
-3.811688295080823963e+00,3.069485884392836539e+00
6.849092794094959302e+00,5.881013129367956616e+00
8.666341165306249428e-01,-3.199663750031858989e+00
1.352990672854270437e+00,5.427096078981687555e+00
2.464575939951879846e+00,6.673352195428144285e+00
-3.217686070578404944e+00,-8.041745737614103717e+00
7.658641119744032943e-01,-8.106667523359202931e+00
1.051370397968588222e+00,8.633383036977415159e+00
-5.489751056215460778e+00,-3.021429145551610684e+00
7.564119784909058009e-01,-1.200311119386560099e+00
-1.235275943059499726e+00,2.895215924892635684e+00
