0,565.1013788218472,70.3566921133537
1,1163.5538981129484,148.3575885300846
2,947.3681231997352,7.244057186952241
3,832.7767692860435,46.631596483300264
4,573.3022723238805,694.0870990875203
5,700.5105293184762,36.72665955266597
6,1123.5832994776058,681.2403876692435
7,730.0265714732676,812.8333220536039
8,1198.3464459211204,159.4976839223774
9,513.0638154085441,-71.45037040173366
10,1034.3263132642924,430.3053171534917
11,470.4753203458918,617.320753468415
12,1185.9506814420088,446.19455296563456
13,590.263591628717,753.0271074067078
14,864.5349284930962,708.9476979534253
15,999.1041906417621,685.5923776164259
16,985.0963211244047,699.2443366662438
17,820.5556518263755,-157.7774202160613
18,374.8857865559805,701.9228642364434
19,452.47443376614524,470.41387417254685
20,722.8669779735652,173.49461675082603
21,532.6877216935919,594.2129582751284
22,869.7379551319779,707.128154625405
23,647.2456504815999,819.473403370301
24,372.07147714260674,573.8932966519162
25,166.12783901992015,250.45191138233517
26,1202.293867450772,205.9789004861592
27,866.3741764503868,450.33012334330914
28,733.9124327176155,244.81799841258723
29,1149.8877269501343,256.2921589578426
30,203.19787000663788,578.3778771965342
31,430.962082419131,-33.62449620890625
32,476.33423224992237,640.1531175855031
33,815.2772385123372,778.1993674759387
34,408.12694278042477,277.2390149167461
35,560.8753179366653,593.0266672836201
36,211.81722936116495,637.5200110176347
37,526.759282132255,325.3061015348704
38,1178.9217003494896,344.85541562133494
39,1211.2692344765496,168.08477040412646
40,431.56734349067807,-50.38444579754596
41,667.225312511066,97.21072699144388
42,250.03828184468568,435.29094756058953
43,364.6063242382787,281.00612269095035
44,722.1019287394989,784.7339304296249
45,769.605358287661,742.6853430222583
46,418.0040419095291,743.6340590685653
47,490.03649631758447,-97.89154895541527
48,567.7180323673107,67.9694199297539
49,464.0460660608837,278.75864891472594
50,559.3705686349998,-125.39415295507492
51,809.1549425459436,339.65335978550473
52,467.308996256273,719.0628578554845
53,1099.3386168187608,-0.33487602245011483
54,1065.6857198217106,564.1965472314215
55,214.46772236351063,538.7845321500146
56,410.9754243491465,-21.896235958901364
57,855.2868442366101,740.7801184527343
58,300.7932850619524,101.88061849207871
59,940.4141998497829,665.1121041993064
60,1258.2599750172983,334.61042664894114
61,234.15966305039845,489.51950234356224
62,1172.1277863473556,382.36415907862687
63,1229.0338298580386,219.07451198715913
64,567.5682219292903,540.1160773990119
65,1217.903637945014,205.0171011931754
66,257.01120553535696,407.96592500868553
67,208.0263103339524,459.0780445353825
68,1072.8201622277613,97.49343130032737
69,1184.0894152168576,397.6494406828113
70,506.0926568909701,573.5464715927009
71,436.47947574553126,-42.12494290300864
72,582.6992133332772,-110.57829913069675
73,539.5805429816326,685.7402787011175
74,910.7272782572295,13.23151025614779
75,481.74917770580157,257.3917995898039
76,301.32054103437724,96.289083911567
77,351.45329961640243,-50.59980605950758
78,676.582420421031,154.70343337321967
79,454.195263779092,588.8824330080458
80,1023.628432173961,153.7414550943998
81,658.5554425591948,1.6009850699795751
82,529.6249284265763,597.0024879993935
83,240.6824102662838,323.0747640141507
84,865.9750226220871,757.2610292630591
85,1079.7363136802994,657.0386199489188
86,1223.373138449597,279.00203952530927
87,258.1040036926996,148.90213350734751
88,911.2039086906706,674.4176929059386
89,568.534416299759,-67.42153544253212
90,203.6672423711587,303.71695206199297
91,645.759282532564,-89.83438272153792
92,1243.0740295955864,265.77774115881186
93,580.3344196255255,-90.44070739769653
94,306.9839173137518,97.8669416315073
95,145.45746478532095,290.4600292543669
96,447.8130289633163,-41.520431282441436
97,937.6668940575747,673.6905944864948
98,1186.1966893178967,331.25432580553763
99,663.6859540438196,0.38515799049371735
100,758.8934133423633,-162.5361409365844
101,1239.6380938069365,362.65560436589504
102,195.57803428863753,623.4274349291929
103,477.9073498681589,248.20907007667714
104,295.3652939025773,97.89928544257255
105,1067.9556903029682,96.72845764348335
106,1005.2865462304171,181.83550688772735
107,517.8359074328296,63.43480132103336
108,205.54732140990984,566.0424591894136
109,1050.9316510273575,700.2751585892605
110,803.4046829902238,49.800845231949026
111,681.1479658736374,599.1477219958663
112,499.7750162040809,251.11072485695516
113,697.1237204109977,259.8746985189713
114,826.7166999257321,-18.797271704625796
115,358.31115088036694,-42.271036885897175
116,622.020105013273,357.83417830803126
117,968.9123959792605,332.27252759836097
118,650.3504088594325,807.1812087852769
119,922.9075855944149,662.0741447592261
120,1089.9737298645664,463.5054175309791
121,958.7209990826358,676.3478363077768
122,773.7049911032206,798.0612500205629
123,897.3019688370841,18.92907448932296
124,648.8691978825473,286.05252144496166
125,739.1697601422336,810.3997518905367
126,761.1922415165924,210.07899175927594
127,365.303060045728,-64.4581020531172
128,818.7874938923057,709.1185370643495
129,793.5824397236527,362.07173874790607
