190;3983
1819;2008
1315;2473
1301;3422
240;1651
2237;3717
552;2639
680;3588
498;823
106;3076
1791;2889
302;3155
2244;3087
573;3584
3087;3604
2859;3674
255;3533
907;1236
1084;2720
300;3772
1862;3059
1735;2435
928;3289
723;1372
123;2744
506;3872
1878;2185
789;3365
704;1663
1986;2671
160;3613
682;1662
2107;3692
1722;1884
684;1878
719;3060
490;699
1915;2917
1275;2434
1782;3520
3632;3932
547;3833
1579;1710
230;2845
3529;3810
437;1473
1144;4079
1568;1929
3347;3434
1415;2461
2737;4004
3469;3563
117;1998
243;1599
1006;3665
676;3013
1111;2550
303;693
311;1826
2552;3449
570;1256
823;1742
3686;3842
1212;3059
1087;2785
802;1479
520;1913
1309;4060
876;2665
901;3301
1655;2154
1220;2801
1223;1446
870;2422
2394;2595
303;3263
2152;2378
710;803
523;3159
816;4059
786;3574
2648;3906
521;978
958;1401
249;1289
245;664
161;2303
289;2978
2175;3659
2245;3108
1885;2578
2110;2446
2173;4105
698;3394
3397;3855
1617;3669
506;779
2328;3305
16;4086
3251;3659
2891;3963
1968;3025
2198;3907
2269;3532
1393;3115
13;3160
431;825
1465;1637
1572;3471
1162;2131
1587;3534
1067;1976
952;3512
671;1559
1356;2845
2700;3096
909;2701
2366;3521
832;1109
1524;2243
2104;3888
1192;3029
287;1199
332;2308
2325;2864
2074;2672
1906;2270
10;2216
757;2682
202;1732
1962;2202
1253;1773
1890;3754
895;3020
1521;2069
3168;3275
1828;2297
2182;2709
1093;2945
24;3339
236;3139
1414;2510
2098;3358
875;3780
1386;2833
447;2259
39;3053
736;1362
311;3092
1152;1584
429;765
2177;2268
34;1263
2346;3522
29;2287
3768;3860
951;1060
23;293
1366;2321
1459;3569
1242;4067
1224;2346
208;4001
186;3333
23;410
1858;3507
1178;4102
2300;3763
1170;2711
2074;3642
61;180
68;2500
524;3798
3167;3788
563;2498
321;3059
595;2477
1327;2916
554;2051
1189;2883
2532;3060
2467;3042
949;1466
2393;2929
1937;3874
631;1320
2051;2635
930;3853
2286;2863
144;1690
858;1296
1124;1535
633;2364
1507;3749
1456;1969
1035;1098
289;2924
180;1183
223;2735
1661;3233
244;3885
1433;3620
377;1496
2866;4013
1168;3031
3242;3884
1334;2020
2258;2621
3067;3761
1378;4088
254;3762
118;1301
672;2677
840;3026
1176;1393
2328;3867
2662;3370
1840;2871
1272;1697
1841;3030
226;2757
2528;3426
199;1151
2471;2964
2964;3831
1865;2260
2064;3972
3654;4002
608;2129
1530;3982
1744;2394
1026;3513
1724;3392
2447;3172
1220;3787
2496;2614
358;4105
3433;3579
2771;2812
1176;3410
53;158
438;4008
433;1256
1109;1527
2939;3860
3636;3729
3101;3572
1290;3866
696;3781
1280;2642
616;3613
1039;3271
1818;2637
654;2198
945;3302
765;1021
342;918
1146;2176
1255;3622
456;1077
3602;3940
990;2614
1078;1801
545;969
252;1211
484;2783
1361;1403
898;1563
1931;3251
499;2750
5;2851
1536;1569
1966;3580
1355;2405
1293;1902
3132;3946
355;2122
2575;3381
907;3043
370;2737
600;3754
1097;2874
2040;3314
475;3982
862;3886
1945;2553
1409;1455
324;1933
3347;3490
1300;1532
1714;4082
1438;1510
1629;2961
1551;3033
698;1373
2406;3926
3483;3795
1888;2412
839;3236
2875;3335
2157;3671
748;1707
2133;3825
181;2034
185;3575
2869;3943
1600;3643
2171;3826
644;1105
471;1545
2915;3647
1122;3971
652;1968
2541;2601
317;2639
1292;3400
115;2344
381;1916
226;2718
1620;2329
292;2835
3101;3539
1018;1143
2123;3017
193;3118
1995;3619
773;2425
918;3442
349;931
1410;3027
1132;1654
2631;3573
2532;3878
2627;3542
218;1594
1265;2452
1996;3442
2970;3705
72;359
243;2730
2107;2973
596;1134
1218;1530
230;1508
2155;4030
505;1087
646;2474
481;2702
220;982
2982;3570
2266;3204
1139;1709
368;3996
3345;3758
2366;3323
257;4085
1896;3064
1321;4097
141;3971
3740;3837
50;3672
1445;1703
3235;3803
1727;2573
461;2912
312;2295
157;1465
1098;3021
1269;1364
593;3027
1733;3493
806;2470
244;1365
402;2968
2014;2914
462;1240
183;4098
1919;4054
1470;1816
263;1346
815;2509
1811;3772
3347;3699
974;2686
825;1605
1267;2308
2566;3125
2415;3969
67;1234
303;946
59;2242
1272;3081
969;4091
248;477
2284;3451
1507;3938
473;2912
343;2427
1261;2112
610;1722
971;1610
2400;3887
1582;3230
2415;3796
926;3239
2655;3854
3406;4050
360;3989
411;2046
33;1125
1624;2179
2954;3611
383;2051
217;2232
14;1067
1865;3131
2332;3710
1378;1906
3142;3147
706;2731
1571;1601
2526;3687
2618;3423
1513;3153
1878;2822
21;2374
882;1768
251;3209
211;2512
239;2046
347;3728
2986;3630
3689;4094
568;3970
1280;3780
3187;3712
1718;2179
252;1863
1167;2960
2239;3209
787;1800
1399;3411
90;3030
1160;2626
2321;2506
2074;2343
2933;3461
1301;4017
214;4010
966;1413
703;2503
3609;4042
1880;3463
386;2005
313;1907
1445;3597
1444;3280
1461;1642
3453;3704
0;3767
1390;2443
1595;2229
98;2197
2076;3049
1402;1705
3520;4017
821;3433
1829;1876
2928;3528
984;4034
1166;3988
924;3335
953;1865
426;1567
1615;1788
1543;3407
1464;3943
407;4072
1967;2399
1730;1834
960;2502
1765;2383
8;39
530;3880
1682;1909
585;3463
2916;3382
319;2881
3718;3955
1199;4022
2954;3818
3463;3502
3635;3655
48;1347
63;1936
2527;4111
486;565
748;2278
331;2804
1626;2801
261;1153
2223;3021
651;1261
3901;4049
512;1685
573;2408
1174;1179
21;1501
889;1755
1061;2600
344;780
589;1322
1947;3638
370;1248
1021;2343
197;2853
1149;2622
2662;3427
849;2558
2456;3769
130;2390
839;3295
2149;3393
2121;2679
318;3783
1094;3440
1073;2479
2036;4088
2580;2645
1781;2519
212;4065
2551;3689
735;1243
2771;3894
1378;2146
628;2629
1323;2991
2963;3764
3990;4064
2105;2716
1843;3209
2060;3787
3060;3590
6;2054
1847;3091
3665;4035
3293;3586
3419;3787
719;2643
1680;2318
1790;2169
110;2786
424;1359
907;4043
162;3751
2502;2532
569;2507
1301;2042
1111;2986
1627;2044
473;1798
1009;3412
995;1749
1405;1922
138;2437
1824;2094
2518;3719
362;630
1235;3051
1786;3663
1412;3996
1834;3825
1300;2229
1850;4064
1722;2563
607;1489
163;712
3098;3950
3023;3720
520;1159
1794;1967
563;1879
2106;2342
2190;3703
3734;4097
991;2091
