653.69323,190.57433
809.18458,698.13340
783.21166,796.39996
507.70651,285.00401
476.71862,540.36804
1114.18148,139.28319
815.56475,668.51665
876.88776,-17.14814
1002.84879,263.04356
775.86516,686.38656
971.00081,92.08686
252.65357,268.60560
1005.57375,138.49704
947.04722,136.39855
587.78974,556.12396
360.51620,415.31895
782.76145,-202.07925
749.40773,311.42751
637.92408,218.26790
822.28088,-256.90402
1063.36388,100.11948
1027.54940,328.39379
415.05571,479.28697
875.77511,411.61441
1088.97724,169.57776
607.74545,357.60399
1101.69657,165.96623
403.03429,378.65622
824.77817,-288.15536
1000.26075,104.99999
900.40016,147.63820
963.84048,389.77570
433.74611,637.16249
793.97800,350.94062
1043.65379,296.90955
1252.55092,117.66637
1248.88594,106.39446
439.50653,452.74713
644.51957,284.45586
786.80255,796.49235
948.60698,193.55094
866.90449,96.05588
962.94761,371.22379
735.50695,-210.97490
661.07708,419.93723
407.47348,648.82615
379.91127,484.02929
754.86085,-209.44627
1133.92895,117.24603
830.27011,157.24733
1205.75349,104.12987
1098.34595,144.16431
772.31969,-200.35820
832.07465,254.49190
1180.48528,168.48149
1000.42218,41.57362
689.23109,398.09746
768.60139,671.42166
1078.14231,315.46047
381.54544,413.94668
1100.03724,43.87831
463.12539,248.28325
254.82976,249.70015
393.29246,499.00946
768.13575,-173.08020
725.49435,660.25634
964.44221,84.84889
939.15653,-129.49573
591.00809,558.84136
731.57614,477.92824
787.77385,-194.95578
348.98860,423.96694
796.35666,238.64882
927.38305,229.00882
871.61393,-267.47958
1066.04570,78.04249
1019.85407,104.99719
935.04653,178.51408
680.06788,433.96141
688.72908,649.48657
611.25715,381.18442
499.46720,364.29675
782.23212,-54.14992
1099.09553,226.17963
740.27476,473.40089
774.39756,704.76675
759.22017,-181.18371
993.38078,161.80539
486.44777,617.65296
1155.18771,177.52348
516.51196,279.26657
783.80599,-275.35630
683.33074,440.64985
403.23167,394.34309
479.09266,234.63816
1132.77523,103.20292
1227.87294,105.44120
858.63580,178.11157
466.04094,414.53343
367.79355,404.75275
376.07704,259.14412
523.41984,387.84130
1071.78726,184.46489
473.88266,624.05376
453.93871,358.49595
1147.39781,213.09028
667.47693,164.47053
985.54221,293.13493
1047.89833,155.93881
941.46816,150.79103
734.14230,490.63470
987.69023,173.27998
741.10112,273.11417
396.76083,323.01463
873.00987,35.00297
766.61667,664.69907
806.82221,-27.05449
695.55231,221.92797
1226.97197,191.36920
753.72477,710.06887
1053.07393,122.11406
437.01656,366.25273
723.82375,-271.01254
638.12365,290.93331
1032.41462,226.36782
1124.84654,219.55592
897.08748,-227.63908
500.26558,370.65720
589.39411,329.01805
779.78386,689.39435
1055.62379,117.06586
748.11081,594.21548
1074.02548,150.35142
747.48521,161.19545
805.37055,642.08350
740.86971,525.27626
1125.19492,150.27244
974.20655,190.28275
784.21892,216.56345
453.78238,629.41799
646.13386,-195.84257
1065.43604,159.01539
920.69014,154.06181
698.48207,419.18214
612.03413,563.13685
857.99081,7.05819
730.07615,399.51751
573.47071,572.59659
624.21134,-203.36868
753.54886,-175.79667
892.45233,233.93150
852.13682,147.17086
639.57168,280.02282
805.55901,93.49602
787.83264,625.82429
980.68076,360.70215
772.00416,-141.75889
283.95847,564.26599
738.14456,699.83249
732.82740,297.62877
809.54323,666.71129
1188.65430,106.12925
703.99078,363.98381
888.22053,407.72226
364.21128,520.81844
950.79100,88.15657
717.25194,-220.38331
823.46813,-34.93147
450.73072,627.01240
687.26942,268.69413
541.27521,350.43797
1127.80589,120.94771
712.62244,302.99384
977.05694,178.69779
789.03700,451.80121
892.54336,128.28651
775.54028,752.28381
717.93806,-245.03159
859.39223,0.81564
588.25673,189.34882
1050.97801,110.33484
707.03093,289.14016
694.48303,312.49025
1201.93607,178.58405
1121.68124,101.64418
726.75963,-222.14279
724.63072,186.85385
811.44069,220.31090
1133.24534,111.12118
950.35641,229.96847
807.84858,652.46833
820.79296,-290.62434
792.07785,453.72848
917.29719,188.35976
935.18561,393.40379
662.18428,259.64989
646.12124,719.72265
879.76290,231.74022
452.02788,277.22964
1260.60873,143.29959
1057.34150,221.01624
478.51587,622.24715
420.18271,232.38009
727.83815,702.08376
393.58039,404.46139
788.57101,131.14153
534.88127,208.62276
988.58010,122.76537
624.77716,340.66164
1049.37879,165.25277
464.09077,625.43669
1013.61594,152.01118
756.20245,-293.22620
457.19138,389.06929
1154.68527,125.65589
437.95093,633.25357
368.13056,508.26003
807.04698,612.75796
791.35538,622.67713
360.17958,526.91733
743.54566,-263.87725
827.85245,247.99445
720.88570,392.80657
453.93516,403.47129
1031.00229,310.49556
845.74300,-286.65058
907.42247,98.21960
332.62076,246.16244
948.28939,235.07674
862.26563,163.85965
776.86236,757.36767
787.23542,567.40516
380.85898,385.33190
750.96909,-227.08073
754.23701,-40.20671
430.67174,459.36174
1061.15396,94.09172
652.16246,712.89372
461.72314,368.67538
654.50681,-192.25399
681.15021,-186.15631
1275.54368,117.47835
1261.37607,123.07884
763.09145,668.02748
828.08116,-231.21823
614.41179,-207.43752
825.74681,140.40685
569.84703,346.45233
459.22876,423.23444
689.50652,403.85309
209.31566,260.64261
789.53397,172.90293
654.88551,206.76032
773.84439,678.15247
901.84202,110.51568
482.40676,581.63882
477.94817,419.77039
1046.71717,161.98489
1057.99803,262.74441
767.35722,693.50682
676.03374,720.18658
833.43402,-1.02114
1299.49977,115.70447
743.78633,624.51579
1108.03325,149.64679
770.26485,633.70087
391.26400,382.89679
738.17823,144.25404
780.92262,665.11397
1099.29159,190.49058
781.94636,-248.47987
995.96111,158.53400
1056.96712,170.74806
1138.38807,112.60115
1012.27446,90.77507
989.47636,255.19350
485.15422,376.81291
1067.34901,141.55376
1002.76269,249.47583
622.05570,302.75523
735.18001,605.65468
373.56480,469.58395
1191.53305,176.65879
504.47164,235.47941
535.82297,564.20834
343.92908,417.74084
469.96574,611.05408
425.27378,269.52818
768.97198,660.80806
629.45351,191.13086
859.80155,-40.79223
749.50809,-194.98921
799.18564,299.04517
740.32240,593.87580
453.39202,635.34294
