8827;9272
1408;6980
347;1286
9832;11315
2848;10270
5692;6714
711;3670
8398;8621
8471;10951
8074;11102
630;11543
7617;8667
1910;5839
3819;4986
5794;10945
3920;5408
195;6963
9153;11641
5399;8836
9253;10916
6616;6642
7316;8632
1781;6870
6939;8121
4671;4858
9340;11180
3581;11162
7191;8455
9604;10624
6692;10557
10080;10715
3613;3986
6520;9244
7982;10381
1872;7100
7104;7430
496;891
7335;10512
3953;7660
1131;11276
163;2489
1201;9734
8487;9690
5590;9231
6686;9950
741;5869
560;2426
687;6930
950;4991
1983;4191
10351;10490
4025;5021
8795;9978
8786;8943
3617;10381
2524;5271
8504;11045
4238;4851
9547;9594
134;6181
8056;10337
2894;4139
5804;9271
260;6825
302;3269
4593;9767
3642;10210
5276;5621
4056;11043
5015;10997
3059;6445
5086;7093
277;2898
11076;11326
576;7343
7102;10037
1081;10911
2598;6622
3690;4119
894;3780
6094;7010
5906;6241
3106;5744
6417;11208
1645;2477
172;6651
7840;11059
2583;4779
353;7323
10033;10721
9857;10341
8658;10365
3722;5790
3417;10625
7366;10949
2586;6683
7006;11310
551;7272
5576;5929
2862;3383
654;2623
6474;8001
7030;9069
3302;8129
6610;7547
2149;11598
23;8129
2089;5848
1014;3733
3918;5899
1541;5478
6602;7341
5291;10185
1952;5074
1595;3149
1895;6700
0;8587
6747;10801
651;5588
3566;6857
3718;9786
2294;7797
2344;6457
1292;5410
3175;7245
1207;1456
661;8379
946;4527
6220;6738
8985;11063
3610;10500
676;6335
5148;9992
8600;10037
1994;8156
3584;5563
3824;7952
1410;2460
1699;5878
5995;8424
3420;4188
9423;11718
1500;5172
376;940
6540;8917
194;10727
4667;6906
803;3222
2196;9537
8502;10059
7446;10948
5468;11780
3958;6118
7394;11347
2728;4600
9962;11748
241;316
4641;5230
1383;4613
3185;11414
10273;10559
2259;8939
2066;5729
157;3975
4668;8374
101;10115
2879;6755
3110;5114
1481;9162
2339;3830
3287;4235
1977;2534
1325;10939
4848;10614
1842;10958
3526;6638
78;5960
2369;4340
4504;8564
7837;10311
5820;11281
1046;4396
7970;9694
1261;10684
10251;10875
1490;3945
7356;9639
2052;4222
1762;4081
7244;11344
5107;8639
2307;7299
2457;3378
785;5515
3892;10731
436;5628
1033;7390
3337;8370
964;1657
2195;7690
6163;8092
7100;10149
9503;10151
506;8311
4016;6903
2429;7979
2088;6121
477;3854
2404;7670
3424;9247
10124;11274
1849;2377
4578;7996
6753;10466
952;10440
1795;5571
5202;6745
10332;11056
10042;10839
429;9156
2379;6332
1611;2499
69;1976
1419;6113
7623;10431
1905;6714
119;9735
1493;2323
913;3890
348;1604
376;8038
1727;4911
1798;2467
8049;8822
2538;5498
1021;5179
10531;11128
1816;10547
2491;4289
318;3075
5152;9940
3003;11504
5071;11398
70;3575
8476;11130
4612;4832
1800;2478
3857;9461
3172;3462
1169;9852
911;10649
2946;10655
6503;8152
2336;10011
244;9756
3038;3891
635;2780
376;11570
3716;3869
1971;2601
6677;8283
3089;9344
1742;3768
6080;10438
1870;6485
8568;10144
1621;3153
1013;1708
4348;8024
3455;9564
214;6331
3452;6274
2888;10195
576;6912
3743;9118
57;521
8835;11022
9780;9786
5352;5587
5023;8283
5254;7833
1398;1767
9100;9213
1205;4627
2635;11436
8304;9484
816;4881
2060;2214
281;3079
3198;5515
4471;10094
3941;6392
3655;5696
2592;8002
810;6532
8431;9485
213;4481
10318;11192
3124;6880
4598;4755
250;9969
5300;9160
5223;7804
2896;9395
1213;4998
475;4980
2725;3115
634;4064
6011;6937
7710;10376
6151;9895
8839;10212
5229;10353
2172;7631
2981;8289
771;6884
4008;4346
4026;5999
8887;9364
1322;5581
9205;9279
509;2306
9868;11614
448;6431
7729;8439
1966;10403
3625;7781
540;4965
732;6974
4130;7924
7417;10586
5797;10075
8060;10213
6571;9009
4603;10674
2286;7154
1289;1303
1133;5063
8513;8745
2918;3341
9244;10796
5005;9505
1211;3099
2586;6208
42;5110
10303;11547
4668;9216
674;6183
581;5055
122;7988
6477;6670
5875;6887
8177;10354
6166;11561
6830;8573
5292;5319
9569;10845
10744;11250
4091;5052
173;9643
80;5382
2851;4066
7471;10541
3836;7185
631;4979
1810;10222
1054;2964
337;7700
7732;8832
7992;9879
7978;11580
1156;4928
11059;11256
9487;10085
4923;5228
9762;11713
741;8090
6097;9367
311;7867
7599;11205
3683;4120
868;1148
4425;9672
5010;10222
8223;9072
4030;10209
2070;8851
6448;7638
481;11464
4083;6871
5224;5587
1079;11384
3272;5167
7697;11407
1133;4429
5813;9801
1336;4241
3310;6724
11254;11670
479;7824
3543;11770
5564;5792
2065;7867
273;2318
656;8810
2561;10540
8558;9170
3069;9953
3180;4221
892;7110
4532;5915
1090;6236
231;3393
254;6818
5552;8770
9318;11102
3806;11083
7377;10346
1826;9603
3489;6698
3079;10813
7921;9582
2270;6936
8147;11164
4319;5031
873;8566
1284;5659
7260;9051
3424;3473
2245;5338
2332;3150
5995;6965
6008;7041
7016;8867
5125;11263
1608;2326
678;1313
4619;5498
7096;10063
1077;1801
149;4682
3682;8552
2417;2639
10665;11213
3;4237
8542;9575
712;10187
4164;5668
2095;10858
5782;8787
4883;7225
9438;11505
7765;11597
2587;8320
11162;11291
924;7947
345;3552
4401;4436
6762;8719
87;10720
2090;11453
7345;10158
8988;10616
5357;7414
3022;10852
1700;6386
6673;11691
777;8214
935;4612
3560;4542
885;2029
7814;11077
471;4196
2782;10540
4231;8989
2471;4640
9097;10132
2312;4279
9208;11292
3584;6457
1074;3595
2102;4837
4365;6429
7059;7350
1709;9974
4758;7417
5047;9946
8599;8881
5450;7344
3757;6491
2056;8424
833;9862
5540;6869
8664;11595
7428;10108
1801;8058
8018;10998
9246;10944
6254;9189
6198;11128
843;8494
568;6689
10427;10644
3190;4800
9236;11703
2401;6297
9307;9869
2466;4276
5232;9335
7631;8043
6813;10924
2944;3583
263;4081
10706;11669
6353;6811
5211;10939
2700;3749
2922;5991
2397;7946
6843;9706
182;1838
3758;4431
6852;7901
2615;8424
3967;4529
8620;10597
5765;9531
8419;10819
9653;11352
1302;6014
2869;10400
732;1266
9893;11159
32;5935
4864;10804
2694;3743
4015;4063
9309;11179
9385;9835
1701;3616
987;8197
7336;9649
349;8578
1389;5088
9004;9205
1523;5087
6048;10747
3786;8011
8018;10725
775;11015
460;5638
10355;11673
10343;11363
6943;11082
5053;8794
102;5456
4372;6832
2748;6162
6490;7366
11564;11693
5843;10929
3241;11068
1198;10412
7590;8450
6527;11032
1580;10966
9217;10696
6523;10572
10969;11741
1110;3938
8393;10623
7774;11575
7629;11084
4857;6453
4629;8302
6461;8370
319;5380
4144;11714
7301;7994
674;8943
458;9595
3304;10202
7426;8268
5698;9075
1217;7447
120;10395
2382;7026
183;10050
1507;5195
517;8814
638;7964
1782;2409
7538;11004
3953;7642
1751;4295
9256;10680
1056;1466
7337;11476
3792;7721
6034;8770
407;10313
4267;8727
1125;6516
2353;6349
841;1453
5173;8143
4166;5031
1374;4189
5313;11173
8620;8703
7859;9241
5553;9164
1717;4198
2741;11674
7023;10286
2545;9294
3685;4573
1840;3692
1747;11743
320;11656
1889;3705
7088;7260
1684;7549
3885;5916
276;9929
4444;10374
4612;5355
3634;6999
4213;5562
10007;11627
3150;3385
1321;5859
10265;10489
1151;2700
8632;9409
2275;6394
2409;2951
1884;10879
4925;9415
3119;9762
4450;6482
1324;3757
860;2666
3260;6333
1775;11015
6948;8223
4736;9116
4322;4708
8231;9474
4902;10456
5216;6095
7950;10462
3139;8490
7854;10258
5187;7446
374;7557
7409;10657
3352;5817
3243;11066
778;4800
1201;11662
7782;11758
56;2451
9143;9901
7237;8369
545;11696
3561;4675
8516;8878
56;1582
8739;11625
3746;3843
1002;11168
1309;5744
4538;10002
3012;3773
3111;5347
164;8807
2336;4890
4370;6287
1689;4357
988;4841
8317;9579
1266;1991
7846;9051
539;9660
10995;11080
543;3773
425;5710
331;8700
2342;3934
2829;7601
2365;6892
5844;9739
791;6754
907;3630
3112;3740
3813;9409
1156;7807
2849;6818
1654;4916
1428;8276
8230;9951
7813;8531
8777;10484
6462;11098
2564;5078
665;4982
7658;9852
2845;5520
1075;3007
2354;5078
1815;4043
5399;11415
2643;9314
3768;11703
4355;11185
3176;6063
2617;8279
1774;10827
6945;7224
3101;9213
1667;4352
8527;9894
8257;10694
9698;10609
5501;10683
290;3879
4993;5138
355;2595
7177;10678
3729;10154
38;5975
6620;6875
2573;5182
5033;6601
7091;8161
2683;11235
4992;11575
3737;4778
1523;2057
3431;10703
4170;8423
3841;6413
7931;11699
8054;10724
655;4808
4336;9582
1539;8785
7306;9884
7;10306
2131;9638
5760;8379
5982;11002
4803;8524
784;8010
8449;8588
7417;8543
6335;9723
7505;11758
3208;6449
1010;8328
4878;6653
4970;5730
898;4432
3190;11097
357;3274
7441;8010
7013;8744
5318;11199
437;2686
2239;7323
2734;7599
4425;11467
3257;6025
7765;8847
3006;5679
1408;4084
1456;1984
169;1790
132;1526
5616;10837
2566;6415
6398;7049
7421;10128
2519;6148
9239;9872
1233;2634
49;1853
10588;11772
1001;5499
1610;5556
2878;3620
5310;6393
11526;11631
137;3374
1636;7923
7482;8320
6873;10328
3077;4946
4334;6669
1013;6537
9068;11235
2606;6773
9112;11190
5064;8811
129;5208
1573;9866
3622;4196
1153;1584
1480;4906
2866;2993
2106;5663
8711;9541
2656;2661
1832;11568
1283;3238
5125;9703
1820;8007
8109;8532
1660;3922
3948;9025
1654;4429
3476;9816
312;4784
3777;9263
5003;7008
2593;3301
332;2559
7545;7906
3801;4617
2113;5208
2011;5057
6971;11646
4962;7241
6424;6629
613;6036
1004;1540
6433;6950
795;4555
5047;6715
6319;9220
4977;5360
1215;1642
8991;9323
1877;3746
8670;9112
7451;7632
17;4056
10315;10395
2109;7406
6708;8623
7414;10805
4171;8039
10609;10920
3256;6832
5083;7867
5944;11633
5253;10599
6680;9082
5553;7234
5932;6079
11096;11409
283;6949
644;8636
6545;9597
9916;10940
7045;9272
1606;4116
5318;11599
9343;9599
8587;9130
5693;11272
902;3595
2211;4545
6527;10223
1174;4435
1954;2476
1511;11210
944;3481
6627;9004
8470;10253
2491;9705
1017;5513
2529;10456
3423;7546
2808;9092
6340;9357
11069;11650
11232;11620
9815;10419
7352;8159
3449;8727
1340;9842
1091;11522
3740;5867
6328;8892
4825;6290
6483;10692
3481;9996
2331;4784
6923;9496
7154;10803
4944;5497
321;6237
7616;9948
5697;6074
87;2228
2444;3780
1452;2192
2661;10038
717;5398
1280;5057
3186;10029
1233;4435
1839;10989
2055;4591
7029;10331
8000;10989
1274;3421
3515;8997
5930;9061
4839;10087
2646;10131
8145;9333
3334;11586
3410;11228
9765;9949
6846;10532
1883;3145
7668;11085
4907;5579
10208;11247
1125;1811
2523;8080
8561;11512
587;994
3639;10983
3456;11361
7396;9821
1193;7195
6772;10550
5758;10012
5850;8741
2424;4781
5357;10141
3836;8603
8744;9276
341;4849
1933;9919
1007;5873
143;372
1877;3639
7891;9934
5622;6126
17;3669
10122;10153
4590;5519
899;9540
10942;11344
4713;5102
6648;9563
184;6917
2122;5061
1446;11195
5696;9616
3045;8033
9336;11250
2576;3110
2141;6951
1115;7822
3580;9373
10258;11662
2557;11306
2237;4117
988;6307
4522;9458
3457;5619
4521;10613
2807;2939
1366;1905
2097;5786
2559;10241
5482;9215
2594;5373
7165;7442
359;6490
1861;3851
2421;11467
3175;9160
72;5551
2908;2980
8542;10711
7958;10217
2134;2485
2338;3257
128;6627
3303;6377
2959;5681
9376;10358
8446;10657
7006;9882
2818;5875
10385;10695
7481;10415
3074;10283
10326;10864
7372;8479
656;8149
9531;10846
5352;5617
1399;9499
9666;11430
1739;4267
5405;5747
1003;2844
8757;10301
2381;5904
9737;10775
8039;11198
6062;10511
5297;9049
6968;9911
125;6574
2194;4414
5781;8709
7841;10040
4801;9593
1910;7382
636;5354
5674;9554
5727;10525
219;5542
7748;8045
6522;7344
2138;5702
4652;7081
10054;11056
5711;10714
643;1221
6026;11686
770;7604
10804;11165
5811;7439
772;8343
394;10871
1843;6442
8885;9326
4306;8960
1902;7312
426;1521
7267;9271
986;2761
1312;3270
7244;8817
6282;7924
4964;6488
3756;6377
3099;3235
1353;5519
1005;9532
954;11145
1243;9901
3678;7836
935;4734
97;2112
6563;9678
6043;6871
2368;6261
1700;3570
2436;6383
4624;9332
4131;9695
5789;7724
1653;4682
128;727
2537;7822
385;6957
3013;9223
4030;8968
6561;7827
8297;10360
1431;5197
2832;5347
1807;2225
3248;6566
553;1972
7093;8347
3408;7305
10227;11491
1119;4901
6117;6354
1827;3260
2113;2474
4266;5270
2234;2771
278;766
1498;9720
889;9488
3509;9903
335;2071
2528;8175
5972;10840
2369;3501
495;2357
3620;11633
4930;10977
10500;10573
3580;11229
4004;6230
8809;10068
841;10186
10444;11357
3064;11423
3478;7838
2354;6659
9523;10128
4387;10369
7715;10347
3541;10910
480;9573
734;4420
6420;8801
3202;6035
1659;3285
2292;3445
2616;4437
362;3859
3925;6590
1362;1532
482;4857
5934;6594
8671;9024
5613;9622
82;5998
5361;8862
1231;11649
1309;5581
2498;11375
5738;6557
7649;8895
1982;3073
4927;9860
1933;4452
459;11485
7978;11288
3649;5478
1041;1200
9911;11693
1149;10874
2799;9583
451;1390
8985;10717
3982;8266
1894;3591
7574;8664
2951;10252
2182;4501
6937;7179
4117;4998
42;1984
1249;4139
5930;7587
9383;9972
281;10813
1274;4558
9495;11702
89;6099
9009;9823
3691;5975
1003;10235
1490;5778
3045;11190
3016;5702
3107;3802
996;1035
8097;10715
3785;4975
1146;5751
9349;11382
512;5926
7904;10121
8774;9105
4983;8850
7507;8806
3050;8426
7624;8340
9448;10889
5117;10529
3877;9455
2879;3992
7857;9708
9807;10341
384;4738
7547;11072
1568;1696
5719;8031
2643;9094
5133;6689
7316;10741
7469;7791
4085;10466
1213;5206
7160;8310
1652;6982
2994;10037
77;10197
185;6135
1433;8664
2573;8283
3888;11766
52;2217
9238;9853
2045;5539
157;2617
1404;11655
10785;11243
1407;3282
5755;9077
5156;7375
7821;11749
7798;11335
1457;8396
11030;11196
4482;9211
10150;11153
1096;4857
1082;1311
2767;9325
3850;4234
1733;2740
812;5880
3173;8953
1114;3525
6219;10523
11552;11775
638;10663
9195;11138
2027;6256
10827;11121
8392;10375
8767;9541
7138;9194
6958;11227
1868;4068
869;2490
1775;11209
4508;11660
213;5358
3447;5118
1992;9581
4647;11073
2956;5517
3748;10724
5975;6338
1204;5152
6230;10995
1860;8218
4452;10180
4519;10673
603;1628
8620;11094
1269;3471
9111;9482
6186;6354
8860;9851
572;10381
1492;7268
3123;3559
5864;7755
5561;8934
3844;10487
391;6033
1075;11328
7292;7609
3797;4243
3121;5555
1086;7183
483;10326
11303;11566
9433;10878
5295;11527
3894;6953
7086;10415
1803;4110
6634;6877
2134;3498
403;10708
8035;8248
5396;9370
1576;6669
7417;8561
1318;10630
1710;4563
5146;10909
6233;6733
5356;11300
8875;9076
1982;5107
6478;9716
6406;10035
5459;6258
6123;6187
1892;3621
7550;11735
1582;5752
6814;10909
3359;4497
9729;11186
3218;11676
321;4650
6181;7592
5830;10916
1180;11161
4974;8876
698;5918
605;1368
9392;9420
2602;6211
1160;3151
6948;11037
513;3203
4878;7536
4;11665
7180;10892
1437;2486
8260;11484
2553;10979
6283;6538
4682;6277
1564;3787
2263;6993
4178;4271
7982;8068
9273;11379
955;7980
7611;8707
8100;8557
872;4691
8452;9368
4312;9626
9490;10366
3666;9355
11211;11341
5624;9779
5925;7584
868;1778
6737;6880
3085;7975
2702;5890
3737;6871
999;6516
8969;9482
450;11005
500;10710
6954;10833
9924;10703
6579;11332
539;9991
3062;6258
3799;4111
3343;6409
9856;10249
4023;5563
459;6105
6945;8190
1238;3221
839;10591
6127;9688
1560;11462
10;1101
4671;6765
7558;9496
1117;2201
990;1761
8387;10704
7578;7709
8550;11733
2590;7427
6930;8152
7649;11562
700;2534
2321;10674
7653;8996
2233;9246
3999;6857
199;2642
4373;11301
10327;11546
8121;9359
8139;8984
6219;11449
5370;6476
1274;2809
1530;8984
1916;10972
469;6985
6312;10337
8025;11365
4819;7771
1477;9706
3150;8012
3246;6786
212;3377
2474;7196
5518;10368
9317;11115
7439;10527
1949;4096
7388;7906
4214;7785
9855;10045
637;5037
4175;10963
1792;6389
2395;4418
7003;9901
2450;3252
1096;3022
1837;8183
4989;5170
7686;10004
3015;5036
1558;5392
2837;4616
10917;11349
6048;9572
5639;9776
1490;8276
3363;8034
2788;6076
8495;11480
7951;8354
4508;11478
5163;6038
11089;11523
10548;10950
7895;9793
11046;11483
7439;9939
1466;8204
4645;8560
733;5791
1251;1842
2147;8777
795;9771
7172;11157
2911;4259
6763;10828
6049;11169
8434;9604
792;3122
1134;4613
4579;11553
4026;6944
6587;9740
9176;10586
1599;5114
7846;11070
4527;5159
7143;9555
5293;5491
2557;6000
3768;6249
3797;4201
2605;5340
752;3328
1735;7088
4272;9752
6686;6983
9991;11680
2207;4674
799;9033
5959;6893
721;2708
1314;4416
5372;10676
2977;7529
875;2703
4269;5471
9689;10391
8999;11037
8216;11549
724;2954
8819;10736
1043;5831
573;7573
892;10790
1403;4586
3983;5164
7649;11687
4950;6311
2640;5555
5479;10889
1942;11680
5425;10258
9116;11231
3082;9518
39;10529
266;5479
8824;10598
7906;9045
3333;5139
6100;11463
8517;10383
7795;8279
3175;9846
2141;5264
1727;3772
2402;2448
1980;3972
5247;5800
5408;5871
10045;10337
4611;10336
6863;10438
6337;6372
7637;10488
2851;9095
2821;8227
1007;3927
8571;11064
5842;8920
5091;10698
6354;7516
1395;5419
1442;11664
3964;9393
4877;6648
5908;8856
3201;6253
591;670
8327;9074
2473;5687
5154;8712
1158;11054
772;5450
7759;8845
3357;8104
6517;9302
625;8125
1218;2558
2834;4100
5226;5849
513;4133
1420;8817
4027;8299
5613;8168
2934;9983
9537;11233
6576;9841
2086;4392
3476;10218
3076;3663
7091;10987
8247;9940
4759;7534
7053;11104
1126;1389
1171;6125
2558;3123
556;6186
2362;5894
1447;7497
5845;10297
5905;9446
4615;5659
2984;11744
8391;8874
2280;5894
8593;8981
11653;11720
7347;11592
736;3985
1598;2433
9231;11650
3645;6089
698;10173
4693;10530
3537;4980
5842;8135
3092;11187
1938;10591
3564;4266
215;5273
4888;4905
1417;1709
2355;9865
8351;11688
835;9710
5822;6446
213;9367
3826;4849
5261;11570
7325;7437
1933;9719
3689;11205
4512;6883
6006;11146
2618;6383
1139;7615
1914;4091
1210;10327
7047;7507
7416;7814
2348;6215
3278;3538
3349;3592
948;7918
5939;8280
7613;11415
1075;10787
3506;8498
3855;6927
1245;4080
7652;11332
7885;9977
4121;7577
1613;9286
680;5491
2030;3119
7922;8936
869;5180
8805;11255
3757;4213
6771;8712
7594;11759
3263;5149
10793;11329
692;1826
127;10010
2101;4259
3045;8697
10385;10809
5576;7259
4576;7158
6349;7938
4435;5654
6690;11112
370;5070
741;5293
1263;9962
5819;11143
9562;9766
1876;4070
7490;7993
7674;9382
375;487
1149;2544
6196;6605
4367;11702
5034;6334
5081;10718
1465;6449
1733;3344
3640;11374
510;7815
786;3611
5522;8186
1035;7520
9786;11368
3421;3660
1902;5493
4006;10824
1788;6027
4410;8150
4309;9507
7272;8849
11399;11653
7471;9063
1176;7009
7086;9257
3099;8931
141;2068
5683;10652
3478;10477
1753;6962
10220;11207
7533;7578
5366;10416
2862;3387
4095;10200
7105;10669
5019;5247
2897;5744
4033;10987
1296;5169
4291;5816
3791;8098
9216;10619
9160;11275
7212;8240
5291;10336
3916;11666
4959;5965
6124;8798
42;3130
1101;5119
8194;10811
10250;11174
3346;11715
4903;10991
5185;10373
5178;8291
3977;4764
2474;5208
2959;8893
9007;11364
7944;10502
6966;7710
4545;6104
2929;3910
4847;9303
9473;9741
3150;9905
1496;6777
6876;7361
10332;11418
9274;9811
2347;11559
140;4308
1924;3429
5257;9301
9578;10707
982;1294
3343;3787
1716;4039
656;9728
5239;7834
592;10905
7342;8194
562;1588
4092;11405
8409;8733
6561;6712
352;9912
9463;11118
1813;8187
3547;7852
2033;11519
6191;10571
3761;8758
2753;9053
2384;3373
2558;4966
8850;9199
8198;11103
3499;6499
8712;9882
20;5385
2278;4015
6076;11494
1447;11701
8643;11171
4941;9571
1517;9071
198;9215
799;10330
8335;8641
10597;10934
4321;5092
439;7003
6120;6318
6429;10287
1648;6212
2980;5458
9123;9535
3702;10889
88;6893
7134;11230
2900;8271
8525;9013
2564;3563
358;8361
8937;10715
3557;9451
7045;9070
8288;9848
1928;6983
686;3150
7261;8388
7706;8563
8508;9573
9255;10479
1260;4026
4675;8532
2454;6752
4022;4661
5611;9709
637;6630
3309;10647
7234;9164
10639;10755
6312;9909
213;7869
850;4784
7566;8154
8670;11437
722;6403
2525;4154
5481;10764
1322;5442
8169;11598
430;4420
6398;6545
6548;11443
2237;6537
4322;8111
7189;11314
9235;10170
9775;10458
3416;4263
8814;9918
287;787
6672;6973
557;2437
8937;10546
9010;10227
729;8725
1556;2833
6414;9960
7984;10758
5120;5391
4038;6822
7400;8289
6782;8199
333;8686
4846;10742
2615;3513
730;9240
438;1794
6616;9597
8025;8146
3317;4983
1131;8636
3160;7801
2198;6514
3393;3604
2459;7835
1751;10507
4890;6979
7093;7235
3300;4205
2528;5286
856;8226
2914;7599
7508;10898
7764;8589
2248;5038
3737;6544
1264;8038
953;5170
5025;6919
8135;9336
10015;10485
6623;7389
46;6496
1118;2291
3478;4092
2095;5114
2899;10472
8375;10666
114;9218
9068;10521
1686;2020
8526;10517
8997;11541
8866;9574
858;9268
6716;11339
7333;10097
1339;2892
10680;11022
9258;9755
2100;10443
9174;9734
939;3535
767;7934
1162;3126
6077;9095
5287;11283
5345;11162
3726;8621
5529;7386
51;4431
8426;9052
186;2521
7327;10108
3042;4264
7135;9518
10061;11663
2684;4821
1579;8001
5878;6023
7815;9073
2520;3364
8740;11711
3406;6288
2046;6005
3477;4566
2485;3581
3100;6146
3841;5448
2552;4482
2462;4324
488;10661
9300;10203
2106;11320
3278;4544
4028;10827
2520;2908
2045;11540
1084;6198
7838;10085
1580;10045
7760;9197
5870;11721
1801;9836
436;2573
4883;8513
4574;6741
5017;7281
339;8583
702;5943
8515;9451
2436;3628
1004;4624
9491;10263
3044;3368
2329;9426
945;1099
2418;4123
4731;6131
10115;11358
981;2633
7565;9948
1987;2835
2205;2467
7028;7940
11177;11335
3133;10838
6156;6804
2284;6432
2133;11414
686;6258
5488;8386
6458;8137
4459;7066
3919;8360
2568;7612
7411;10194
7087;10647
7948;10203
10808;11516
2483;4463
6507;11073
299;9720
9367;9747
9179;10224
4110;5521
1552;6339
1816;2885
2171;3149
2406;3892
2935;11744
3613;11631
7658;10132
2798;2993
5531;6267
2191;7641
675;7264
13;4729
4552;7445
6483;10447
1425;11779
6116;10361
10799;10820
994;11502
5900;10959
7246;7530
4101;9221
3610;4355
9684;9739
7115;8595
5238;7891
6480;6742
887;7694
4239;8253
3706;3787
887;9771
176;2771
1836;9123
4368;7589
6520;9258
8382;8961
2827;2941
3011;10953
3040;5669
8451;8595
6784;11049
1301;10514
1540;9152
6251;10303
8574;11497
1285;4141
1642;4824
2365;5420
2647;8359
127;4426
860;5221
340;8793
4931;6710
1908;8664
935;8774
8621;9769
10228;11470
965;3162
1354;1815
4110;4692
2292;9935
8415;10336
8444;10334
126;4186
4751;7225
5651;6717
9166;10285
3541;11267
2676;10866
2972;4716
3435;5670
4319;4711
805;4876
45;2042
3313;11669
131;10674
5556;10204
4173;5022
7608;11296
9213;11302
4640;7680
9759;10375
1714;11010
5011;7502
7670;8467
3347;11097
4716;4862
9361;10636
367;11598
129;3137
9444;11723
7398;7635
913;8800
10749;10819
322;10100
3516;6082
91;11370
7007;7511
7904;8605
975;2508
10164;10788
1794;7805
5022;5678
7380;10114
3369;10703
5301;6253
1823;2523
7126;9490
1496;5549
11;7963
4167;7772
189;6437
7559;9313
5494;10137
4885;5914
3622;10440
2151;6049
1607;8870
862;10850
3545;7526
4658;5191
4606;10751
449;10441
2119;7356
4139;6352
2614;7562
1897;10124
3852;11387
4057;6527
2235;8911
2914;3191
6848;8357
11450;11626
1012;5487
3579;10697
10630;11169
1759;10830
9114;10031
4209;6534
566;2198
1057;5595
658;9966
1068;8979
2639;9835
4351;8532
5434;7664
9613;9844
2774;5888
1113;11420
2265;3031
4552;6903
8336;11779
6214;11654
463;9920
2951;4146
1311;2225
124;10146
7023;10333
1534;7934
4131;8721
2133;8370
2900;7373
7269;9272
5073;6301
1907;4849
2869;6493
10608;11055
6497;8328
3423;9844
347;9439
7410;8830
2800;4493
5870;10358
9718;11469
7287;10097
10162;11238
5118;7888
3074;9231
6438;9740
4212;9327
6577;7665
9884;11012
5312;6484
2422;11300
7482;9662
8033;9766
7191;9612
7818;9568
7160;9543
8219;8265
1813;9134
5585;11493
4024;4082
5407;9618
9758;11657
2592;11321
136;2099
7304;11708
7576;7956
1355;5548
756;1531
2590;9638
7086;11627
4323;11457
314;10710
7414;10704
7098;10146
8827;11305
