445;1286
287;1227
938;1158
791;985
629;1245
889;922
156;290
700;1088
363;1179
90;1009
1160;1273
1007;1028
92;135
572;665
296;987
244;378
581;1124
444;772
674;786
140;525
714;784
287;718
465;631
517;1042
475;934
1195;1277
316;559
400;1326
64;682
45;392
337;1239
672;937
567;608
733;923
927;1152
324;798
623;785
555;880
943;989
522;721
46;164
11;962
671;729
748;1017
503;663
179;398
513;975
716;722
864;933
244;1267
683;1333
923;1259
945;1200
738;825
566;1194
39;539
143;249
63;474
321;336
193;722
395;759
624;1083
1020;1025
874;996
300;314
111;612
332;796
591;1167
503;783
218;303
320;1152
413;562
604;733
785;1182
659;1127
626;1051
535;958
650;1266
423;595
569;844
30;1028
61;642
519;1337
945;1300
1125;1148
384;796
461;1025
385;1080
685;706
60;75
687;1044
288;1038
565;924
1016;1288
110;390
774;1012
1044;1205
814;989
429;948
134;1257
506;883
14;374
361;1082
129;323
550;738
96;463
557;993
504;837
542;745
639;817
307;751
34;566
937;1169
111;722
847;1278
370;616
334;578
905;1285
447;801
528;721
624;677
344;786
309;768
109;1081
1127;1197
756;1267
663;1175
23;194
137;554
119;259
195;252
161;1289
485;864
644;697
126;371
255;286
286;742
557;772
539;758
829;1276
482;1116
234;1098
251;431
819;1338
1157;1324
1197;1285
402;593
309;1283
741;1108
349;1111
635;683
303;981
135;864
322;654
1211;1318
622;968
147;1269
115;681
681;925
6;925
525;1102
490;647
13;965
485;792
198;451
456;755
218;1022
184;834
558;1262
116;261
553;894
647;822
544;584
393;1254
49;945
586;1282
451;568
638;748
732;991
814;1044
1129;1330
631;1227
495;1216
411;973
282;777
1297;1311
834;1295
231;933
892;993
253;877
950;1180
276;526
78;221
1200;1260
372;570
245;820
11;913
410;795
314;584
395;1160
429;1296
166;542
425;656
97;499
249;385
456;1110
868;889
555;803
344;992
239;1050
664;1012
315;1079
370;493
868;1252
427;686
870;925
265;749
174;691
484;946
268;839
357;1243
198;640
401;418
456;1037
334;366
373;977
1000;1332
1081;1324
948;1262
786;1004
380;933
456;472
711;730
247;553
379;816
17;182
240;1050
1111;1131
270;973
226;1093
349;879
316;953
477;1285
634;857
1013;1105
195;409
618;1136
864;1209
187;972
540;1110
276;1184
277;1054
229;431
466;787
822;965
413;824
360;700
666;859
628;817
256;791
392;984
465;646
856;1042
50;463
144;1278
106;333
857;1043
1019;1226
885;1293
167;261
21;1002
668;1203
27;414
665;1284
122;784
139;210
991;1121
566;629
507;669
74;671
20;236
22;216
494;901
553;781
410;1216
48;136
571;828
412;451
300;1318
36;599
272;917
474;1137
631;1313
333;556
96;1150
79;910
44;92
173;746
447;1055
811;1160
1282;1328
363;689
844;1070
218;513
511;704
578;907
6;160
83;645
11;250
1028;1081
417;557
182;316
1329;1334
2;539
41;153
57;129
649;986
890;1016
9;928
65;259
104;941
657;1020
14;147
269;580
138;221
328;725
701;918
96;902
116;167
691;886
186;1168
340;498
233;728
569;995
88;1269
384;1047
827;1341
257;437
774;809
596;630
96;966
232;1185
302;836
586;1267
808;841
57;288
606;1066
566;1061
973;1267
26;455
101;604
536;948
447;544
803;1102
72;1220
267;1296
595;1288
661;1327
236;1195
220;784
350;404
460;1309
816;1044
10;492
174;934
103;734
159;600
944;1074
323;839
254;1043
370;446
204;1174
244;411
392;804
29;1222
580;1293
508;812
923;1114
414;942
590;1060
863;1166
951;1032
204;454
295;338
259;1183
463;902
687;965
49;982
410;676
572;618
927;1059
125;580
572;1292
19;43
751;1114
698;793
186;399
151;574
477;1095
351;947
501;1337
47;52
31;595
325;1196
704;1211
236;403
695;1100
352;752
298;1307
79;839
99;454
438;1328
122;813
160;925
587;806
40;77
187;302
921;1189
465;960
874;979
1039;1258
171;979
514;1239
751;904
271;487
147;685
61;619
678;1306
101;1197
691;1086
494;1120
356;733
28;988
549;778
235;363
474;929
442;662
650;1107
353;996
10;527
1131;1220
230;537
265;955
415;697
13;1310
424;941
438;586
956;1011
759;1049
204;1077
757;1081
691;1244
599;1023
138;561
549;721
804;1126
201;1014
628;1150
97;501
368;476
740;1197
498;687
938;1134
812;945
63;919
546;1337
319;579
56;1076
452;768
567;600
141;693
181;504
200;516
349;431
899;975
274;909
521;891
313;1105
95;1074
963;1152
339;666
284;444
488;757
622;1080
677;1144
89;455
805;980
628;713
469;913
368;677
118;1248
338;1281
267;429
1208;1305
198;617
456;557
113;1193
575;624
190;925
29;257
468;807
430;986
434;924
109;211
410;492
559;940
34;629
151;786
78;886
249;432
658;843
743;1088
806;1037
68;755
105;1293
436;514
104;1078
521;735
151;1065
479;748
188;834
448;1104
579;604
484;795
378;1328
530;1182
806;847
532;1147
610;826
1036;1282
663;926
826;1126
463;816
17;1291
235;604
529;1185
289;452
533;963
259;764
391;1308
661;755
999;1102
806;1327
255;742
1006;1168
360;878
117;705
423;518
165;1019
247;279
618;665
12;786
192;605
202;1275
275;1315
241;599
607;884
43;708
168;1040
442;1036
643;1154
246;536
444;1189
284;1249
1025;1304
294;1178
105;974
72;439
532;725
455;957
536;702
978;1124
1128;1204
282;1271
247;608
269;435
489;869
626;981
972;1308
327;1303
223;938
162;172
425;832
127;1167
59;578
123;504
328;668
145;321
709;791
274;410
304;793
296;947
41;1182
631;655
373;880
11;1237
640;1322
484;994
32;168
277;435
238;1334
381;913
40;867
1245;1256
521;1090
241;753
826;1075
176;680
123;781
1081;1146
252;930
951;974
1056;1232
327;1226
442;682
315;514
300;584
1048;1178
461;1335
882;1201
142;593
507;1305
474;564
537;1124
37;235
238;819
97;848
560;925
137;375
1030;1336
433;675
1264;1338
87;538
535;1147
385;980
1156;1286
899;1297
64;438
746;1253
230;978
540;651
527;732
404;960
60;1044
127;1268
731;1224
216;502
1027;1124
985;1046
596;1196
98;604
85;673
618;941
235;579
786;849
654;887
631;1039
276;723
222;1086
377;1320
175;1260
846;1179
485;1307
1010;1214
626;1145
42;1002
849;1065
150;497
82;548
680;758
318;1009
872;1225
1117;1207
287;824
1071;1123
1176;1281
1103;1331
792;1051
461;554
649;716
246;702
319;363
966;1234
90;1275
859;1015
456;993
642;968
94;937
405;1149
171;989
243;760
525;1233
284;1327
475;1249
360;1222
17;208
128;509
1062;1105
418;1137
739;888
777;1293
580;777
681;724
495;711
618;807
250;320
72;1131
589;965
882;1105
733;1046
182;1284
365;945
617;863
530;958
767;1248
1033;1303
181;302
1190;1299
365;1300
648;962
335;394
171;264
613;625
232;266
196;237
512;1067
830;890
54;199
536;823
507;1215
631;1132
733;1259
724;782
46;502
414;1052
53;1270
459;482
207;1088
6;928
1072;1088
342;1095
417;892
640;1166
821;874
266;738
364;1225
187;342
903;937
299;394
523;1156
574;1065
158;910
90;960
468;1247
271;693
436;1280
761;1293
351;438
206;922
173;541
389;687
270;1026
234;419
985;1129
643;846
509;891
706;1278
37;900
134;956
483;589
694;1295
397;848
488;1289
329;701
277;965
578;591
569;1070
172;439
960;1258
764;870
448;695
416;1244
1022;1307
710;1284
1010;1223
127;509
802;1110
755;806
885;1238
556;922
166;1213
155;595
301;411
45;1126
173;1111
61;960
130;879
0;1246
205;394
227;1170
1303;1332
325;1296
303;513
491;1289
699;723
351;1210
481;1103
845;1209
851;908
601;801
84;691
30;94
49;1220
117;659
54;799
342;1224
77;406
975;1307
149;436
550;1290
722;867
652;782
851;1149
377;690
986;1085
343;1117
971;1014
1012;1279
186;1252
258;1337
722;1010
726;1227
172;906
684;834
247;781
68;417
15;529
215;804
93;1329
532;535
76;545
352;623
259;1279
8;278
498;741
694;909
930;1284
219;810
119;1314
548;1317
692;1223
1118;1194
1214;1247
832;1207
92;1186
454;1174
714;771
